product_id,product_name,category,subcategory,brand,price,cost,supplier_id,region,created_date,updated_date
2085,Basic Green Socks,Blouses,Unisex,Banana Republic,81.4,50.76,87,Texas,2025-10-02,2025-10-02
2086,Trendy Pink Shorts,Dresses,Unisex,Zara,337.5,170.69,80,Michigan,2025-10-02,2025-10-02
2087,Basic Green Cap,Jackets,Kids,Banana Republic,264.63,204.94,42,Arizona,2025-10-02,2025-10-02
2088,Elegant Green Tee,Skirts,Kids,Gap,158.03,90.4,90,Virginia,2025-10-02,2025-10-02
2089,Stylish Green Tee,Shoes,Unisex,Banana Republic,388.26,237.7,51,Massachusetts,2025-10-02,2025-10-02
2090,Basic White Shorts,Accessories,Unisex,Nike,225.07,163.67,93,Massachusetts,2025-10-02,2025-10-02
2091,Vintage Green Pants,Blouses,Kids,Nike,552.11,429.41,14,Texas,2025-10-02,2025-10-02
2092,Classic Blue Necklace,Jeans,Women,Old Navy,705.59,292.99,79,Virginia,2025-10-02,2025-10-02
2093,Classic Red Coat,Dresses,Unisex,Old Navy,766.46,545.59,91,Arizona,2025-10-02,2025-10-02
2094,Designer Gray Blouse,T-Shirts,Kids,Ralph Lauren,101.19,52.26,37,California,2025-10-02,2025-10-02
2095,Basic Green Jeans,T-Shirts,Women,Forever 21,490.76,358.24,74,Massachusetts,2025-10-02,2025-10-02
2096,Comfortable Pink Socks,Underwear,Men,Old Navy,612.55,455.47,100,Washington,2025-10-02,2025-10-02
2097,Classic Gray Sneakers,Skirts,Kids,Nike,138.5,92.18,66,Texas,2025-10-02,2025-10-02
2098,Sporty White Socks,Shoes,Kids,Zara,699.14,308.0,67,California,2025-10-02,2025-10-02
2099,Classic Pink Jeans,Dresses,Kids,Forever 21,146.62,110.88,6,Washington,2025-10-02,2025-10-02
2100,Vintage Red Bra,T-Shirts,Unisex,Tommy Hilfiger,545.03,384.66,82,Massachusetts,2025-10-02,2025-10-02
2101,Vintage Navy Blouse,Accessories,Kids,Banana Republic,67.02,35.0,82,Ohio,2025-10-02,2025-10-02
2102,Sporty White Socks,Underwear,Unisex,Forever 21,310.73,167.71,34,New Jersey,2025-10-02,2025-10-02
2103,Vintage Pink Pants,Shorts,Kids,Puma,76.91,35.19,67,New Jersey,2025-10-02,2025-10-02
2104,Stylish Black Dress,Sweaters,Men,Zara,347.86,184.31,94,Arizona,2025-10-02,2025-10-02
2105,Premium Navy Coat,Pants,Men,Forever 21,510.74,313.44,47,Washington,2025-10-02,2025-10-02
2106,Modern Pink Jacket,Shoes,Kids,Ralph Lauren,565.66,385.08,87,Michigan,2025-10-02,2025-10-02
2107,Comfortable Gray Jacket,Pants,Women,Tommy Hilfiger,669.25,525.93,5,Illinois,2025-10-02,2025-10-02
2108,Modern Gray Sweater,T-Shirts,Kids,Banana Republic,284.55,170.67,80,Massachusetts,2025-10-02,2025-10-02
2109,Trendy Blue Necklace,Hats,Kids,Ralph Lauren,109.5,70.76,20,North Carolina,2025-10-02,2025-10-02
2110,Trendy Black Necklace,Coats,Men,Gucci,720.07,392.36,95,Washington,2025-10-02,2025-10-02
2111,Basic Gray Skirt,Underwear,Kids,Banana Republic,533.94,361.02,52,New York,2025-10-02,2025-10-02
2112,Casual White Skirt,Skirts,Unisex,Uniqlo,364.62,250.37,8,Virginia,2025-10-02,2025-10-02
2113,Stylish Pink Dress,Accessories,Kids,H&M,694.21,279.94,68,Pennsylvania,2025-10-02,2025-10-02
2114,Stylish Pink Cap,Dresses,Kids,Uniqlo,19.61,8.45,42,Massachusetts,2025-10-02,2025-10-02
2115,Basic Gray Sweater,Underwear,Women,Adidas,728.54,543.41,11,Washington,2025-10-02,2025-10-02
2116,Stylish Green Necklace,Dresses,Unisex,Ralph Lauren,404.67,234.19,33,Georgia,2025-10-02,2025-10-02
2117,Modern Red Blouse,Pants,Women,Nike,334.21,246.52,46,Texas,2025-10-02,2025-10-02
2118,Stylish Green Socks,Jackets,Unisex,Puma,75.84,33.73,98,Florida,2025-10-02,2025-10-02
2119,Modern Black Skirt,Underwear,Women,Tommy Hilfiger,555.87,334.08,63,Florida,2025-10-02,2025-10-02
2120,Modern White Dress,Shoes,Men,H&M,382.92,249.61,78,Virginia,2025-10-02,2025-10-02
2121,Comfortable Navy Bra,Socks,Women,Puma,750.92,351.15,18,Massachusetts,2025-10-02,2025-10-02
2122,Sporty White Coat,Accessories,Women,Levi's,383.07,246.09,95,North Carolina,2025-10-02,2025-10-02
2123,Designer Black Pants,Shorts,Women,Banana Republic,375.72,281.24,34,Texas,2025-10-02,2025-10-02
2124,Comfortable Green Shorts,Socks,Unisex,Gap,338.9,198.8,32,Arizona,2025-10-02,2025-10-02
2125,Comfortable Navy Blouse,Blouses,Men,Banana Republic,750.51,445.33,38,Massachusetts,2025-10-02,2025-10-02
2126,Trendy Blue Jeans,Coats,Unisex,Uniqlo,567.47,319.28,50,New Jersey,2025-10-02,2025-10-02
2127,Modern Navy Sneakers,Accessories,Unisex,Puma,532.26,422.95,53,Illinois,2025-10-02,2025-10-02
2128,Modern Green Jacket,Pants,Men,Forever 21,628.5,469.42,83,Michigan,2025-10-02,2025-10-02
2129,Designer Blue Socks,Blouses,Men,Banana Republic,47.36,21.77,24,Illinois,2025-10-02,2025-10-02
2130,Classic Pink Skirt,Underwear,Women,Gucci,196.14,142.16,13,Massachusetts,2025-10-02,2025-10-02
2131,Elegant Black Necklace,Underwear,Unisex,Banana Republic,734.12,548.38,5,New York,2025-10-02,2025-10-02
2132,Basic White Shorts,Skirts,Women,Adidas,390.25,238.69,38,Ohio,2025-10-02,2025-10-02
2133,Vintage Gray Jeans,Pants,Kids,Forever 21,127.93,51.4,28,Washington,2025-10-02,2025-10-02
2134,Designer White Skirt,Skirts,Unisex,Adidas,384.74,166.03,79,Pennsylvania,2025-10-02,2025-10-02
2135,Classic Pink Necklace,Shorts,Kids,Gucci,493.55,235.06,19,Pennsylvania,2025-10-02,2025-10-02
2136,Elegant Black Sneakers,Accessories,Unisex,Levi's,49.75,36.37,37,New Jersey,2025-10-02,2025-10-02
2137,Comfortable Blue Tee,Pants,Kids,Old Navy,285.31,159.87,17,Washington,2025-10-02,2025-10-02
2138,Basic Gray Jacket,Socks,Men,Old Navy,255.83,138.95,68,North Carolina,2025-10-02,2025-10-02
2139,Sporty Green Coat,Blouses,Men,Zara,65.19,26.7,27,New Jersey,2025-10-02,2025-10-02
2140,Classic White Sneakers,Shoes,Unisex,Forever 21,566.23,385.0,90,North Carolina,2025-10-02,2025-10-02
2141,Comfortable White Necklace,Socks,Men,Adidas,477.38,329.73,21,Michigan,2025-10-02,2025-10-02
2142,Trendy Black Pants,Pants,Men,Gucci,516.81,262.36,32,Georgia,2025-10-02,2025-10-02
2143,Basic Red Dress,Skirts,Men,Uniqlo,536.7,256.28,48,Ohio,2025-10-02,2025-10-02
2144,Basic Red Sneakers,Skirts,Men,Banana Republic,106.29,75.32,42,Michigan,2025-10-02,2025-10-02
2145,Comfortable Blue Dress,Accessories,Men,Nike,263.71,118.83,90,Florida,2025-10-02,2025-10-02
2146,Vintage Green Pants,Accessories,Women,Nike,138.35,56.05,76,North Carolina,2025-10-02,2025-10-02
2147,Sporty Red Sneakers,Socks,Unisex,Tommy Hilfiger,288.53,179.14,92,Michigan,2025-10-02,2025-10-02
2148,Basic Black Bra,Shoes,Women,Gucci,131.25,102.09,84,New York,2025-10-02,2025-10-02
2149,Designer Blue Coat,Underwear,Women,Uniqlo,24.24,14.56,79,New Jersey,2025-10-02,2025-10-02
2150,Modern Pink Shorts,Jackets,Kids,Puma,353.12,180.95,46,Texas,2025-10-02,2025-10-02
2151,Vintage Green Necklace,Jackets,Unisex,Levi's,63.89,39.48,2,Pennsylvania,2025-10-02,2025-10-02
2152,Designer White Shorts,T-Shirts,Unisex,Ralph Lauren,129.7,98.99,37,Texas,2025-10-02,2025-10-02
2153,Modern Black Dress,Coats,Unisex,H&M,725.83,309.87,47,Virginia,2025-10-02,2025-10-02
2154,Classic Red Sweater,Dresses,Men,Gap,422.72,252.56,93,Michigan,2025-10-02,2025-10-02
2155,Trendy Navy Jeans,Jeans,Unisex,Levi's,519.96,405.66,49,Pennsylvania,2025-10-02,2025-10-02
2156,Modern Gray Jeans,T-Shirts,Men,H&M,224.78,104.95,65,Michigan,2025-10-02,2025-10-02
2157,Trendy Green Dress,Coats,Women,Banana Republic,498.15,240.8,5,Ohio,2025-10-02,2025-10-02
2158,Vintage Gray Pants,Jeans,Kids,Old Navy,381.93,174.94,91,Michigan,2025-10-02,2025-10-02
2159,Sporty Red Cap,Shoes,Kids,Gap,89.37,49.96,3,North Carolina,2025-10-02,2025-10-02
2160,Vintage Green Skirt,Accessories,Unisex,Puma,640.54,490.82,88,Michigan,2025-10-02,2025-10-02
2161,Classic Red Sweater,Blouses,Women,Levi's,213.69,129.14,52,North Carolina,2025-10-02,2025-10-02
2162,Designer Pink Necklace,Jeans,Women,Gap,650.57,273.48,22,Arizona,2025-10-02,2025-10-02
2163,Basic Blue Necklace,Sweaters,Unisex,Tommy Hilfiger,543.84,313.61,50,Texas,2025-10-02,2025-10-02
2164,Classic White Dress,Pants,Women,Uniqlo,441.6,188.96,46,New York,2025-10-02,2025-10-02
2165,Elegant Pink Tee,Dresses,Women,Puma,336.84,190.03,37,Virginia,2025-10-02,2025-10-02
2166,Trendy Navy Skirt,Shorts,Men,H&M,619.0,369.84,3,Virginia,2025-10-02,2025-10-02
2167,Vintage Blue Pants,Shorts,Men,Old Navy,369.27,270.46,84,Washington,2025-10-02,2025-10-02
2168,Vintage Blue Sweater,Pants,Women,Puma,767.79,476.95,4,Texas,2025-10-02,2025-10-02
2169,Designer Black Sweater,Jackets,Unisex,Banana Republic,400.45,258.4,75,Virginia,2025-10-02,2025-10-02
2170,Classic Gray Tee,Jeans,Women,Banana Republic,607.4,415.16,87,Michigan,2025-10-02,2025-10-02
2171,Trendy Pink Shorts,T-Shirts,Unisex,Levi's,22.58,14.06,26,New York,2025-10-02,2025-10-02
2172,Basic White Necklace,T-Shirts,Unisex,Gap,656.7,408.25,15,Washington,2025-10-02,2025-10-02
2173,Comfortable Gray Jeans,Jackets,Men,Old Navy,501.65,381.73,8,California,2025-10-02,2025-10-02
2174,Premium Pink Necklace,Hats,Men,Gucci,126.11,69.21,49,Arizona,2025-10-02,2025-10-02
2175,Comfortable Blue Necklace,Blouses,Women,Forever 21,403.35,164.78,90,Virginia,2025-10-02,2025-10-02
2176,Stylish Blue Coat,Jeans,Unisex,Forever 21,95.84,61.27,3,Massachusetts,2025-10-02,2025-10-02
2177,Classic Green Skirt,Dresses,Kids,Tommy Hilfiger,483.42,325.73,5,New Jersey,2025-10-02,2025-10-02
2178,Modern Navy Skirt,T-Shirts,Kids,Levi's,304.52,181.32,16,Pennsylvania,2025-10-02,2025-10-02
2179,Casual Red Dress,Shorts,Men,Puma,380.02,164.53,60,Georgia,2025-10-02,2025-10-02
2180,Trendy White Pants,Coats,Unisex,Gap,799.25,606.36,52,Illinois,2025-10-02,2025-10-02
2181,Sporty White Skirt,Sweaters,Men,Uniqlo,142.48,78.63,19,California,2025-10-02,2025-10-02
2182,Vintage Pink Socks,Shorts,Kids,Banana Republic,128.86,102.17,70,Georgia,2025-10-02,2025-10-02
2183,Vintage Black Pants,Skirts,Women,Forever 21,644.79,326.19,37,Texas,2025-10-02,2025-10-02
2184,Basic Gray Jacket,Shorts,Kids,Gap,245.15,167.07,77,North Carolina,2025-10-02,2025-10-02
2185,Vintage Navy Dress,Shoes,Kids,Gap,194.74,118.85,28,Illinois,2025-10-02,2025-10-02
2186,Designer Pink Sweater,Hats,Kids,Forever 21,189.45,139.74,35,Illinois,2025-10-02,2025-10-02
2187,Comfortable Red Pants,Pants,Men,Old Navy,376.85,296.94,24,Michigan,2025-10-02,2025-10-02
2188,Stylish Navy Shorts,Pants,Unisex,Forever 21,741.08,575.41,1,Michigan,2025-10-02,2025-10-02
2189,Vintage Red Coat,Accessories,Women,Zara,493.61,210.33,33,New Jersey,2025-10-02,2025-10-02
2190,Modern White Sweater,Jackets,Unisex,Banana Republic,719.72,341.12,5,Washington,2025-10-02,2025-10-02
2191,Modern Pink Coat,Underwear,Men,Gucci,292.38,222.04,85,Massachusetts,2025-10-02,2025-10-02
2192,Sporty Black Sneakers,Sweaters,Men,Banana Republic,757.23,360.66,99,California,2025-10-02,2025-10-02
2193,Sporty White Shorts,Jeans,Unisex,Nike,665.25,513.86,1,Texas,2025-10-02,2025-10-02
2194,Sporty Black Dress,T-Shirts,Unisex,Levi's,792.91,476.84,13,Illinois,2025-10-02,2025-10-02
2195,Modern Pink Socks,Jackets,Kids,Gap,502.72,316.21,45,New York,2025-10-02,2025-10-02
2196,Stylish Green Jeans,Socks,Men,Puma,409.8,284.57,73,Michigan,2025-10-02,2025-10-02
2197,Casual Black Blouse,Dresses,Men,Nike,588.89,438.28,87,Virginia,2025-10-02,2025-10-02
2198,Modern Green Bra,Sweaters,Men,Ralph Lauren,536.45,318.28,94,Illinois,2025-10-02,2025-10-02
2199,Elegant Blue Sneakers,Underwear,Women,Forever 21,740.81,354.91,92,Ohio,2025-10-02,2025-10-02
2200,Premium Gray Shorts,Sweaters,Men,Levi's,548.61,372.41,21,New York,2025-10-02,2025-10-02
2201,Casual Pink Skirt,Underwear,Unisex,Banana Republic,109.62,78.46,6,Washington,2025-10-02,2025-10-02
2202,Stylish Red Jacket,Coats,Men,Nike,252.9,148.06,14,Georgia,2025-10-02,2025-10-02
2203,Casual White Jacket,Shorts,Men,Adidas,506.1,342.09,34,Arizona,2025-10-02,2025-10-02
2204,Classic Gray Necklace,Pants,Men,H&M,750.89,405.12,4,Michigan,2025-10-02,2025-10-02
2205,Premium Navy Sneakers,Shorts,Men,Puma,365.94,232.35,74,Virginia,2025-10-02,2025-10-02
2206,Premium Red Blouse,Dresses,Women,Tommy Hilfiger,34.66,21.58,83,Washington,2025-10-02,2025-10-02
2207,Designer Gray Dress,Socks,Men,Puma,489.81,272.74,48,Arizona,2025-10-02,2025-10-02
2208,Elegant Green Dress,Skirts,Kids,Gap,242.01,102.34,20,New Jersey,2025-10-02,2025-10-02
2209,Sporty Gray Jeans,Socks,Unisex,Puma,549.89,420.08,32,Pennsylvania,2025-10-02,2025-10-02
2210,Basic Blue Shorts,Dresses,Women,Forever 21,567.17,433.03,29,New Jersey,2025-10-02,2025-10-02
2211,Stylish Gray Necklace,Pants,Women,Puma,522.38,272.81,92,California,2025-10-02,2025-10-02
2212,Sporty Red Jacket,Underwear,Men,Gap,126.4,85.48,24,Washington,2025-10-02,2025-10-02
2213,Stylish Black Sweater,Hats,Men,Gucci,778.27,493.05,23,Massachusetts,2025-10-02,2025-10-02
2214,Basic Blue Jacket,Pants,Unisex,Ralph Lauren,239.29,137.11,73,Michigan,2025-10-02,2025-10-02
2215,Modern Blue Pants,Shoes,Unisex,Uniqlo,434.72,204.65,87,Ohio,2025-10-02,2025-10-02
2216,Casual Blue Dress,Jeans,Unisex,H&M,332.57,141.0,53,Florida,2025-10-02,2025-10-02
2217,Sporty Red Necklace,Shorts,Unisex,Gap,626.31,461.97,88,Arizona,2025-10-02,2025-10-02
2218,Casual Gray Skirt,Skirts,Unisex,Puma,765.85,595.6,24,Georgia,2025-10-02,2025-10-02
2219,Premium Navy Necklace,Accessories,Kids,Tommy Hilfiger,709.1,329.47,17,Michigan,2025-10-02,2025-10-02
2220,Designer Black Socks,Blouses,Unisex,Old Navy,440.1,186.51,59,Georgia,2025-10-02,2025-10-02
2221,Sporty Black Dress,Coats,Unisex,Ralph Lauren,399.4,181.46,91,Pennsylvania,2025-10-02,2025-10-02
2222,Classic Blue Necklace,Shoes,Unisex,Old Navy,216.84,122.29,5,Ohio,2025-10-02,2025-10-02
2223,Stylish White Dress,Accessories,Men,Old Navy,442.89,258.05,99,Michigan,2025-10-02,2025-10-02
2224,Vintage Black Dress,Hats,Women,Tommy Hilfiger,124.77,50.77,78,California,2025-10-02,2025-10-02
2225,Stylish White Tee,T-Shirts,Women,H&M,639.92,337.0,49,Massachusetts,2025-10-02,2025-10-02
2226,Comfortable Gray Jacket,Accessories,Men,Tommy Hilfiger,649.52,265.99,66,Ohio,2025-10-02,2025-10-02
2227,Designer Black Tee,Sweaters,Men,Banana Republic,221.78,118.88,16,Illinois,2025-10-02,2025-10-02
2228,Basic Gray Cap,Pants,Kids,Ralph Lauren,565.72,283.33,68,Arizona,2025-10-02,2025-10-02
2229,Designer White Socks,Skirts,Women,Forever 21,87.88,43.55,21,Ohio,2025-10-02,2025-10-02
2230,Premium Black Blouse,Coats,Women,Uniqlo,35.1,26.33,48,Pennsylvania,2025-10-02,2025-10-02
2231,Basic Green Blouse,Shoes,Men,Forever 21,777.9,339.82,66,Michigan,2025-10-02,2025-10-02
2232,Comfortable Red Blouse,Coats,Men,Banana Republic,39.44,26.04,36,Georgia,2025-10-02,2025-10-02
2233,Designer Pink Sweater,Hats,Kids,Old Navy,301.65,224.0,81,New York,2025-10-02,2025-10-02
2234,Vintage Pink Tee,Dresses,Men,Banana Republic,626.57,412.67,49,California,2025-10-02,2025-10-02
2235,Premium White Jacket,T-Shirts,Kids,Banana Republic,496.67,390.58,43,Florida,2025-10-02,2025-10-02
2236,Basic Pink Necklace,Coats,Kids,Ralph Lauren,569.87,413.24,86,Pennsylvania,2025-10-02,2025-10-02
2237,Vintage Blue Skirt,Underwear,Women,Levi's,558.42,234.32,14,Virginia,2025-10-02,2025-10-02
2238,Designer Green Skirt,T-Shirts,Unisex,Ralph Lauren,386.72,187.23,72,Ohio,2025-10-02,2025-10-02
2239,Comfortable Navy Socks,Socks,Men,Uniqlo,501.22,249.72,56,New York,2025-10-02,2025-10-02
2240,Stylish Black Pants,Dresses,Unisex,Puma,387.18,308.3,54,Arizona,2025-10-02,2025-10-02
2241,Sporty Pink Pants,Jackets,Kids,Levi's,645.12,466.45,85,Virginia,2025-10-02,2025-10-02
2242,Designer White Jacket,Shoes,Women,Ralph Lauren,33.3,17.92,33,Texas,2025-10-02,2025-10-02
2243,Vintage White Socks,Shorts,Kids,Forever 21,419.83,187.83,75,Massachusetts,2025-10-02,2025-10-02
2244,Sporty Gray Blouse,Socks,Men,Gucci,41.03,29.04,63,California,2025-10-02,2025-10-02
2245,Modern Gray Tee,Underwear,Men,Old Navy,528.93,422.3,76,Washington,2025-10-02,2025-10-02
2246,Sporty Navy Necklace,Shoes,Men,Gucci,682.39,383.81,30,Arizona,2025-10-02,2025-10-02
2247,Premium White Dress,Jackets,Women,Forever 21,76.55,53.4,58,Virginia,2025-10-02,2025-10-02
2248,Designer Navy Jacket,Blouses,Unisex,Adidas,519.74,363.91,100,Massachusetts,2025-10-02,2025-10-02
2249,Premium White Necklace,Underwear,Kids,Adidas,793.28,584.99,33,California,2025-10-02,2025-10-02
2250,Classic Navy Shorts,Jackets,Kids,Adidas,293.97,150.49,64,Illinois,2025-10-02,2025-10-02
2251,Trendy Navy Blouse,Jackets,Kids,Banana Republic,739.68,388.02,3,Massachusetts,2025-10-02,2025-10-02
2252,Basic Navy Pants,Pants,Men,Nike,494.04,270.69,96,Illinois,2025-10-02,2025-10-02
2253,Casual Pink Pants,Skirts,Unisex,H&M,98.81,43.37,86,Florida,2025-10-02,2025-10-02
2254,Casual Pink Skirt,Hats,Women,Gap,327.28,188.71,90,Florida,2025-10-02,2025-10-02
2255,Elegant White Bra,Shoes,Women,Uniqlo,622.16,480.82,8,Arizona,2025-10-02,2025-10-02
2256,Vintage Green Coat,Dresses,Men,Old Navy,52.45,36.79,71,Pennsylvania,2025-10-02,2025-10-02
2257,Designer Red Socks,Skirts,Unisex,H&M,481.21,373.0,73,New Jersey,2025-10-02,2025-10-02
2258,Basic White Pants,Jeans,Kids,Forever 21,741.06,546.43,10,North Carolina,2025-10-02,2025-10-02
2259,Stylish Black Pants,Hats,Kids,Gap,650.86,422.33,87,New York,2025-10-02,2025-10-02
2260,Comfortable Pink Jeans,Underwear,Unisex,Ralph Lauren,290.71,164.05,67,Florida,2025-10-02,2025-10-02
2261,Modern Black Skirt,Sweaters,Unisex,Tommy Hilfiger,72.24,33.42,73,Arizona,2025-10-02,2025-10-02
2262,Elegant Black Blouse,Shorts,Unisex,Nike,435.44,296.67,3,Georgia,2025-10-02,2025-10-02
2263,Basic Green Jacket,Coats,Men,Ralph Lauren,399.4,279.35,23,Texas,2025-10-02,2025-10-02
2264,Modern White Cap,Blouses,Kids,Ralph Lauren,366.05,173.15,83,Washington,2025-10-02,2025-10-02
2265,Basic Gray Necklace,Shoes,Women,Ralph Lauren,155.4,70.95,8,Washington,2025-10-02,2025-10-02
2266,Stylish Black Sneakers,Coats,Women,Banana Republic,185.49,111.42,11,Illinois,2025-10-02,2025-10-02
2267,Designer Black Sneakers,Shoes,Men,Banana Republic,359.65,177.77,57,New Jersey,2025-10-02,2025-10-02
2268,Stylish Black Blouse,Underwear,Unisex,Gap,105.06,60.97,32,Washington,2025-10-02,2025-10-02
2269,Sporty Gray Necklace,Blouses,Men,Old Navy,413.81,195.66,92,Florida,2025-10-02,2025-10-02
2270,Vintage Pink Necklace,Shorts,Kids,Ralph Lauren,751.47,544.42,16,Michigan,2025-10-02,2025-10-02
2271,Classic Pink Jeans,Sweaters,Unisex,H&M,200.89,132.93,65,Illinois,2025-10-02,2025-10-02
2272,Classic Pink Sweater,Blouses,Unisex,Forever 21,208.34,123.88,98,New Jersey,2025-10-02,2025-10-02
2273,Vintage Red Sweater,Hats,Kids,Zara,358.28,248.94,6,North Carolina,2025-10-02,2025-10-02
2274,Designer Pink Necklace,Skirts,Men,Old Navy,594.23,268.3,19,California,2025-10-02,2025-10-02
2275,Premium Pink Coat,Shorts,Women,Adidas,340.69,211.06,45,Texas,2025-10-02,2025-10-02
2276,Trendy Blue Socks,Blouses,Women,Forever 21,770.91,415.59,21,New York,2025-10-02,2025-10-02
2277,Sporty Red Blouse,Shoes,Unisex,Ralph Lauren,788.83,442.46,58,Michigan,2025-10-02,2025-10-02
2278,Stylish White Sneakers,Blouses,Kids,H&M,73.49,34.31,97,Arizona,2025-10-02,2025-10-02
2279,Stylish Blue Pants,Shorts,Unisex,H&M,741.85,409.13,14,Georgia,2025-10-02,2025-10-02
2280,Designer White Necklace,Dresses,Unisex,Gap,294.8,176.41,23,Texas,2025-10-02,2025-10-02
2281,Classic Gray Blouse,Accessories,Kids,Puma,592.59,285.66,86,North Carolina,2025-10-02,2025-10-02
2282,Stylish Black Socks,T-Shirts,Kids,Tommy Hilfiger,399.23,199.41,23,Washington,2025-10-02,2025-10-02
2283,Comfortable Blue Socks,Pants,Men,Gucci,739.53,577.85,88,Massachusetts,2025-10-02,2025-10-02
2284,Designer Red Coat,Socks,Unisex,Uniqlo,497.84,274.74,75,Virginia,2025-10-02,2025-10-02
2285,Vintage White Pants,Dresses,Unisex,Gap,300.49,191.06,71,California,2025-10-02,2025-10-02
2286,Stylish Navy Sneakers,Hats,Kids,Gucci,215.25,145.9,93,Georgia,2025-10-02,2025-10-02
2287,Classic Pink Dress,Accessories,Unisex,Zara,781.87,566.59,42,North Carolina,2025-10-02,2025-10-02
2288,Basic White Sweater,Shoes,Men,Adidas,275.47,150.66,60,Massachusetts,2025-10-02,2025-10-02
2289,Classic White Bra,Socks,Kids,Tommy Hilfiger,380.36,157.29,85,Michigan,2025-10-02,2025-10-02
2290,Casual Red Pants,Skirts,Kids,Old Navy,771.27,578.11,100,Massachusetts,2025-10-02,2025-10-02
2291,Modern Pink Shorts,Pants,Women,Nike,676.89,445.07,9,California,2025-10-02,2025-10-02
2292,Classic Red Necklace,Sweaters,Men,Adidas,251.46,104.59,77,Virginia,2025-10-02,2025-10-02
2293,Premium Pink Sneakers,T-Shirts,Kids,Old Navy,207.31,157.91,70,California,2025-10-02,2025-10-02
2294,Modern Navy Jeans,Coats,Unisex,Levi's,610.64,404.56,91,Florida,2025-10-02,2025-10-02
2295,Modern Red Dress,T-Shirts,Men,Levi's,206.33,86.29,75,Texas,2025-10-02,2025-10-02
2296,Trendy Pink Pants,Shorts,Unisex,Ralph Lauren,136.82,93.45,12,California,2025-10-02,2025-10-02
2297,Designer Gray Pants,Dresses,Kids,Forever 21,269.53,161.11,75,Virginia,2025-10-02,2025-10-02
2298,Comfortable Green Necklace,Hats,Unisex,Adidas,170.16,116.33,61,Michigan,2025-10-02,2025-10-02
2299,Comfortable Green Tee,Coats,Women,Levi's,230.77,111.34,52,Florida,2025-10-02,2025-10-02
2300,Elegant Red Socks,Dresses,Unisex,Banana Republic,103.88,63.69,24,Pennsylvania,2025-10-02,2025-10-02
2301,Stylish Blue Pants,Coats,Men,Levi's,362.57,167.96,32,Illinois,2025-10-02,2025-10-02
2302,Casual Green Skirt,Hats,Kids,Nike,457.47,343.27,48,California,2025-10-02,2025-10-02
2303,Stylish White Sneakers,Socks,Men,Uniqlo,280.43,137.33,60,Illinois,2025-10-02,2025-10-02
2304,Premium Blue Sweater,Hats,Men,Gap,277.96,183.32,83,Illinois,2025-10-02,2025-10-02
2305,Elegant Red Blouse,Shorts,Men,Uniqlo,242.78,104.37,80,Pennsylvania,2025-10-02,2025-10-02
2306,Trendy Blue Blouse,Pants,Kids,H&M,685.13,342.74,33,Ohio,2025-10-02,2025-10-02
2307,Vintage Gray Sweater,Dresses,Men,Gap,85.72,65.92,33,Massachusetts,2025-10-02,2025-10-02
2308,Designer Pink Skirt,Sweaters,Unisex,Adidas,509.27,337.58,74,Massachusetts,2025-10-02,2025-10-02
2309,Sporty Green Jeans,Sweaters,Unisex,Puma,195.84,102.02,67,Texas,2025-10-02,2025-10-02
2310,Modern Red Jacket,Shoes,Unisex,Zara,671.59,289.24,43,Virginia,2025-10-02,2025-10-02
2311,Trendy Green Dress,Underwear,Men,Puma,327.1,156.46,100,Pennsylvania,2025-10-02,2025-10-02
2312,Trendy Gray Coat,Shorts,Men,Zara,770.0,488.16,53,Michigan,2025-10-02,2025-10-02
2313,Sporty Blue Cap,Jeans,Unisex,Old Navy,430.24,302.98,45,California,2025-10-02,2025-10-02
2314,Vintage Red Coat,Dresses,Women,Forever 21,550.78,246.8,85,Florida,2025-10-02,2025-10-02
2315,Casual Gray Jeans,Socks,Unisex,Puma,118.86,84.1,96,Michigan,2025-10-02,2025-10-02
2316,Premium Red Bra,Skirts,Women,Gap,781.08,542.95,63,Virginia,2025-10-02,2025-10-02
2317,Sporty Navy Jacket,Accessories,Kids,Tommy Hilfiger,537.21,382.09,100,Florida,2025-10-02,2025-10-02
2318,Vintage Pink Sneakers,Sweaters,Kids,Zara,772.26,598.96,85,Arizona,2025-10-02,2025-10-02
2319,Trendy Blue Jeans,Jackets,Women,Banana Republic,458.55,277.37,19,Georgia,2025-10-02,2025-10-02
2320,Trendy Green Socks,Blouses,Men,Levi's,69.11,31.9,64,Massachusetts,2025-10-02,2025-10-02
2321,Premium White Blouse,Skirts,Women,Uniqlo,256.35,128.04,88,Ohio,2025-10-02,2025-10-02
2322,Premium Red Coat,Skirts,Women,Levi's,41.41,19.72,42,Washington,2025-10-02,2025-10-02
2323,Premium Blue Pants,Underwear,Unisex,Forever 21,595.75,248.67,26,Illinois,2025-10-02,2025-10-02
2324,Vintage Pink Jacket,Jackets,Kids,Gap,159.26,82.04,22,North Carolina,2025-10-02,2025-10-02
2325,Trendy Gray Pants,Hats,Men,H&M,556.86,429.81,77,Arizona,2025-10-02,2025-10-02
2326,Premium Blue Tee,Dresses,Women,Gap,22.88,13.02,67,Ohio,2025-10-02,2025-10-02
2327,Premium Red Blouse,Sweaters,Unisex,Banana Republic,279.42,197.53,26,California,2025-10-02,2025-10-02
2328,Elegant Red Sneakers,Pants,Women,Old Navy,183.47,90.9,16,California,2025-10-02,2025-10-02
